id,title,description,publishedAt,tags,categoryId,defaultLanguage,defaultAudioLanguage,thumbnail_default,thumbnail_high,duration,privacyStatus,viewCount,likeCount,commentCount,channel_id,channel_title,channel_description,channel_country,channel_thumbnail,channel_subscriber,channel_videoCount
2XWGxVuOwJQ,What Can a Prophecy Tell Us About Climate Change?: Ep 24 of Crash Course Native American History,"What is Traditional Ecological Knowledge? And can it lead a path forward through climate change? In the final episode of Crash Course Native of American History, we’ll explore Native peoples’ expertise on the places they’ve lived for generations—and why it matters today.

Introduction: Climate in Alaska 00:00
Traditional Ecological Knowledge 0:36
Controlled Burns 2:45
Effects of Climate Change 4:29
Environmental Justice 5:59
Review & Credits 9:11

Sources:
https://docs.google.com/document/d/1g1BpQk_2qXtFeQBffoAT-rrogcKRaA2eNjeRCpmCrJ8/edit?usp=sharing 

Want to know more about how this series was made? Learn more here: https://docs.google.com/document/d/17yp3u28s40TdjyrJniIf4U9YA8wPtvQ1g1B-HSHQ2Q4/edit?tab=t.0#heading=h.6vtzps565m2

***
Support us for $5/month on Patreon to keep Crash Course free for everyone forever! https://www.patreon.com/crashcourse
Or support us directly: https://complexly.com/support
Join our Crash Course email list to get the latest news and highlights: https://mailchi.mp/crashcourse/email
Get our special Crash Course Educators newsletter: http://eepurl.com/iBgMhY

Thanks to the following patrons for their generous monthly contributions that help keep Crash Course free for everyone forever:
DexcilaDou, Martin G. Diller, Johnathan Williams, Allison Wood, EllenBryn, Katrix , Jason Terpstra, Evan Nelson, Jennifer Wiggins-Lyndall, Dalton Williams, SpaceRangerWes, Chelsea S, Thomas Sully, Matthew Fredericksen, AThirstyPhilosopher ., Michael Maher, Mitch Gresko, Gina Mancuso, Roger Harms, Shruti S, Quinn Harden, Brandon Thomas, Emily Beazley, Rie Ohta, oranjeez, UwU, Elizabeth LaBelle, Leah H., David Fanska, Andrew Woods, Katie Hoban, Kevin Knupp, Barbara Pettersen, Ken Davidian, Stephen Akuffo, Toni Miles, Steve Segreto, Kyle & Katherine Callahan, Laurel Stevens, Tanner Hedrick, Kristina D Knight, Samantha, Krystle Young, Perry Joyce, Scott Harrison, Alan Bridgeman, Breanna Bosso, Matt Curls, Liz Wdow, Jennifer Killen, Duncan W Moore IV, Sarah & Nathan Catchings, Bernardo Garza, team dorsey, Trevin Beattie, Pietro Gagliardi, John Lee, Eric Koslow, Indija-ka Siriwardena, Jason Rostoker, Siobhán, Ken Penttinen, Nathan Taylor, Barrett, Les Aker, ClareG, Rizwan Kassim, Constance Urist, Alex Hackman, Triad Terrace, Katie Dean, Jason Buster, Emily T, Stephen McCandless, Thomas, Joseph Ruf, Wai Jack Sin, Ian Dundore, Erminio Di Lodovico, Evol Hong, Tandy Ratliff, Caleb Weeks, Luke Sluder
__

Want to find Crash Course elsewhere on the internet?
Instagram - https://www.instagram.com/thecrashcourse/
Facebook - http://www.facebook.com/YouTubeCrashCourse
Bluesky - https://bsky.app/profile/thecrashcourse.bsky.social

CC Kids: http://www.youtube.com/crashcoursekids",2025-12-02T17:00:04Z,"vlogbrothers,Crash Course,crashcourse,education,complexly,crash course,john green,hank green,crash course native american history,study,review,crash course new,che jim,indigenous,american indian,traditional ecological knowledge,climate change",27,en,en-US,https://i.ytimg.com/vi/2XWGxVuOwJQ/default.jpg,https://i.ytimg.com/vi/2XWGxVuOwJQ/hqdefault.jpg,660,public,11149,1178,38,UCX6b17PVsYBQ0ip5gyeme-Q,CrashCourse,"At Crash Course, we believe that high-quality educational videos should be available to everyone for free! Subscribe for weekly videos from our current courses! The Crash Course team has produced more than 50 courses on a wide variety of subjects, ranging from the humanities to sciences and so much more! We also recently teamed up with Arizona State University to bring you more courses on the Study Hall channel.
",US,https://yt3.ggpht.com/E454zI2spNFZsN_wgJPTHjMsqs1fFqb_qp4PYanWuyaXQJp98wKEV1kIQYlR57epaweO5P8v=s88-c-k-c0x00ffffff-no-rj,16800000,1662
t6xLo1XYZZs,How is AI impacting society?: Crash Course Futures of AI #2,"AI is taking over…or is it? And what would that look like anyway? The smarter it gets, the better AI will become at doing– basically everything. That could lead us to a bright future, with booming economies and tons of free time for us human beings. But it could also lead us to something a lot darker. In order to prepare for that transition, we have to try and understand what it would really look like. 

Intro 00:00
How AI could lead to economic growth 2:22
How AI could transform society 4:35
How AI could concentrate wealth and power 7:21
Deepfakes 8:33
How close are we to the AI takeover? 11:04
Conclusion 12:35

Sources: https://docs.google.com/document/d/16br0e73KFVD5qu-VEBV40yQTpBiX0l65EgWQ6Q7Fz-k/edit?usp=sharing

***
Support us for $5/month on Patreon to keep Crash Course free for everyone forever! https://www.patreon.com/crashcourse
Or support us directly: https://complexly.com/support
Join our Crash Course email list to get the latest news and highlights: https://mailchi.mp/crashcourse/email
Get our special Crash Course Educators newsletter: http://eepurl.com/iBgMhY

Thanks to the following patrons for their generous monthly contributions that help keep Crash Course free for everyone forever:
DexcilaDou, Martin G. Diller, Johnathan Williams, Allison Wood, EllenBryn, Katrix , Jason Terpstra, Evan Nelson, Jennifer Wiggins-Lyndall, Dalton Williams, SpaceRangerWes, Chelsea S, Thomas Sully, Matthew Fredericksen, AThirstyPhilosopher ., Michael Maher, Mitch Gresko, Gina Mancuso, Roger Harms, Shruti S, Quinn Harden, Brandon Thomas, Emily Beazley, Rie Ohta, oranjeez, UwU, Elizabeth LaBelle, Leah H., David Fanska, Andrew Woods, Katie Hoban, Kevin Knupp, Barbara Pettersen, Ken Davidian, Stephen Akuffo, Toni Miles, Steve Segreto, Kyle & Katherine Callahan, Laurel Stevens, Tanner Hedrick, Kristina D Knight, Samantha, Krystle Young, Perry Joyce, Scott Harrison, Alan Bridgeman, Breanna Bosso, Matt Curls, Liz Wdow, Jennifer Killen, Duncan W Moore IV, Sarah & Nathan Catchings, Bernardo Garza, team dorsey, Trevin Beattie, Pietro Gagliardi, John Lee, Eric Koslow, Indija-ka Siriwardena, Jason Rostoker, Siobhán, Ken Penttinen, Nathan Taylor, Barrett, Les Aker, ClareG, Rizwan Kassim, Constance Urist, Alex Hackman, Triad Terrace, Katie Dean, Jason Buster, Emily T, Stephen McCandless, Thomas, Joseph Ruf, Wai Jack Sin, Ian Dundore, Erminio Di Lodovico, Evol Hong, Tandy Ratliff, Caleb Weeks, Luke Sluder
__

Want to find Crash Course elsewhere on the internet?
Instagram - https://www.instagram.com/thecrashcourse/
Facebook - http://www.facebook.com/YouTubeCrashCourse
Bluesky - https://bsky.app/profile/thecrashcourse.bsky.social

CC Kids: http://www.youtube.com/crashcoursekids",2025-11-26T17:01:42Z,"vlogbrothers,Crash Course,crashcourse,education,complexly,artificial intelligence,AI,machine learning,deep learning,large language models,artificial general intelligence,generative AI,neural network,Kousha Navidar,Complexly",27,en,en-US,https://i.ytimg.com/vi/t6xLo1XYZZs/default.jpg,https://i.ytimg.com/vi/t6xLo1XYZZs/hqdefault.jpg,807,public,20292,958,97,UCX6b17PVsYBQ0ip5gyeme-Q,CrashCourse,"At Crash Course, we believe that high-quality educational videos should be available to everyone for free! Subscribe for weekly videos from our current courses! The Crash Course team has produced more than 50 courses on a wide variety of subjects, ranging from the humanities to sciences and so much more! We also recently teamed up with Arizona State University to bring you more courses on the Study Hall channel.
",US,https://yt3.ggpht.com/E454zI2spNFZsN_wgJPTHjMsqs1fFqb_qp4PYanWuyaXQJp98wKEV1kIQYlR57epaweO5P8v=s88-c-k-c0x00ffffff-no-rj,16800000,1662
7Tg2mCKP6tY,"Hollywood, Pretendians, and Cultural Appropriation: Ep 23 of Crash Course Native American History","Native people have been a part of Hollywood and wider American culture for centuries—but not always in the best ways. In this episode of Crash Course Native American History, we explore cultural appropriation, from redface to pretendians, and everything in between.

Introduction: Cowboys and Indians 00:00
Natives in Early Hollywood 0:36
Redface 2:00
Pretendians 3:30
Cultural Appropriation 6:24
Native Representation Today 8:22
Review & Credits 9:44

Sources:
https://docs.google.com/document/d/1g1BpQk_2qXtFeQBffoAT-rrogcKRaA2eNjeRCpmCrJ8/edit?usp=sharing 

Want to know more about how this series was made? Learn more here: https://docs.google.com/document/d/17yp3u28s40TdjyrJniIf4U9YA8wPtvQ1g1B-HSHQ2Q4/edit?tab=t.0#heading=h.6vtzps565m2

***
Support us for $5/month on Patreon to keep Crash Course free for everyone forever! https://www.patreon.com/crashcourse
Or support us directly: https://complexly.com/support
Join our Crash Course email list to get the latest news and highlights: https://mailchi.mp/crashcourse/email
Get our special Crash Course Educators newsletter: http://eepurl.com/iBgMhY

Thanks to the following patrons for their generous monthly contributions that help keep Crash Course free for everyone forever:
oranjeez, Jason Terpstra, Chelsea S, Alan Bridgeman, Roger Harms, DexcilaDou, Krystle Young, Allison Wood, Stephen Akuffo, Katrix , Gina Mancuso, Shruti S, Martin G. Diller, Matthew Fredericksen, Brandon Thomas, Breanna Bosso, Ken Davidian, UwU, Jennifer Wiggins-Lyndall, Samantha, David Fanska, Kristina D Knight, Andrew Woods, Elizabeth LaBelle, SpaceRangerWes, Matt Curls, Quinn Harden, EllenBryn, Johnathan Williams, Leah H., Laurel Stevens, Steve Segreto, Michael Maher, Liz Wdow, Toni Miles, Perry Joyce, Evan Nelson, Katie Hoban, Mitch Gresko, Kevin Knupp, Kyle & Katherine Callahan, Tanner Hedrick, Emily Beazley, Jack Hart, Rie Ohta, Dalton Williams, Scott Harrison, Barbara Pettersen, AThirstyPhilosopher ., Thomas Sully, Bernardo Garza, Jason Rostoker, Rizwan Kassim, Indija-ka Siriwardena, Emily T, Ian Dundore, Joseph Ruf, Alex Hackman, Thomas, Constance Urist, team dorsey, Stephen McCandless, Triad Terrace, Erminio Di Lodovico, Evol Hong, Luke Sluder, Eric Koslow, Katie Dean, Tandy Ratliff, Jennifer Killen, Jason Buster, Trevin Beattie, Wai Jack Sin, Caleb Weeks, Nathan Taylor, Siobhán, Les Aker, Barrett Nuzum, John Lee, Ken Penttinen, Sarah & Nathan Catchings, Pietro Gagliardi, ClareG, Duncan W Moore IV
__

Want to find Crash Course elsewhere on the internet?
Instagram - https://www.instagram.com/thecrashcourse/
Facebook - http://www.facebook.com/YouTubeCrashCourse
Bluesky - https://bsky.app/profile/thecrashcourse.bsky.social

CC Kids: http://www.youtube.com/crashcoursekids",2025-11-25T17:00:21Z,"vlogbrothers,Crash Course,crashcourse,education,complexly,crash course,john green,hank green,crash course native american history,study,review,crash course new,che jim,indigenous,american indian,cultural appropriation,native americans in hollywood,iron eyes cody,pretendian",27,en,en-US,https://i.ytimg.com/vi/7Tg2mCKP6tY/default.jpg,https://i.ytimg.com/vi/7Tg2mCKP6tY/hqdefault.jpg,639,public,41313,3554,63,UCX6b17PVsYBQ0ip5gyeme-Q,CrashCourse,"At Crash Course, we believe that high-quality educational videos should be available to everyone for free! Subscribe for weekly videos from our current courses! The Crash Course team has produced more than 50 courses on a wide variety of subjects, ranging from the humanities to sciences and so much more! We also recently teamed up with Arizona State University to bring you more courses on the Study Hall channel.
",US,https://yt3.ggpht.com/E454zI2spNFZsN_wgJPTHjMsqs1fFqb_qp4PYanWuyaXQJp98wKEV1kIQYlR57epaweO5P8v=s88-c-k-c0x00ffffff-no-rj,16800000,1662
Nh4I1hMvubU,Dictators & Resistance: Crash Course Latin American Literature #4,"Strongmen, tyrants, and dictators have marked Latin America’s history — and literature — for hundreds of years. In this episode of Crash Course Latin American Literature, we dive into some of the novels that have challenged authoritarian governments in real time and in their aftermath. 

Introduction: The Power of Stories 00:00
Novelas de la Tierra 0:34
""Facundo"" 2:16
Novelas del Dictador 4:58
“El Señor Presidente” 6:12
""In the Time of Butterflies"" 8:09
Review & Credits 10:50

Sources: https://docs.google.com/document/d/1eE7g4-k6PD7C6wNBzeJIO8GCDHpoJl8ldDjKyq_2yYg/edit?tab=t.0
To learn more, check out these videos:

Geopolitical history of Latin America: War and Nation Building in Latin America: Crash Course World History 225 https://youtu.be/v6xi8_7Fy6Y?si=paRg7m_G3tMAX4vW , Latin American Revolutions: Crash Course World History #31 https://youtu.be/ZBw35Ze3bg8?si=P4HnEqr1_rEP2YGv


***
Support us for $5/month on Patreon to keep Crash Course free for everyone forever! https://www.patreon.com/crashcourse
Or support us directly: https://complexly.com/support
Join our Crash Course email list to get the latest news and highlights: https://mailchi.mp/crashcourse/email
Get our special Crash Course Educators newsletter: http://eepurl.com/iBgMhY

Thanks to the following patrons for their generous monthly contributions that help keep Crash Course free for everyone forever:
oranjeez, Jason Terpstra, Chelsea S, Alan Bridgeman, Roger Harms, DexcilaDou, Krystle Young, Allison Wood, Stephen Akuffo, Katrix , Gina Mancuso, Shruti S, Martin G. Diller, Matthew Fredericksen, Brandon Thomas, Breanna Bosso, Ken Davidian, UwU, Jennifer Wiggins-Lyndall, Samantha, David Fanska, Kristina D Knight, Andrew Woods, Elizabeth LaBelle, SpaceRangerWes, Matt Curls, Quinn Harden, EllenBryn, Johnathan Williams, Leah H., Laurel Stevens, Steve Segreto, Michael Maher, Liz Wdow, Toni Miles, Perry Joyce, Evan Nelson, Katie Hoban, Mitch Gresko, Kevin Knupp, Kyle & Katherine Callahan, Tanner Hedrick, Emily Beazley, Jack Hart, Rie Ohta, Dalton Williams, Scott Harrison, Barbara Pettersen, AThirstyPhilosopher ., Thomas Sully, Bernardo Garza, Jason Rostoker, Rizwan Kassim, Indija-ka Siriwardena, Emily T, Ian Dundore, Joseph Ruf, Alex Hackman, Thomas, Constance Urist, team dorsey, Stephen McCandless, Triad Terrace, Erminio Di Lodovico, Evol Hong, Luke Sluder, Eric Koslow, Katie Dean, Tandy Ratliff, Jennifer Killen, Jason Buster, Trevin Beattie, Wai Jack Sin, Caleb Weeks, Nathan Taylor, Siobhán, Les Aker, Barrett Nuzum, John Lee, Ken Penttinen, Sarah & Nathan Catchings, Pietro Gagliardi, ClareG, Duncan W Moore IV
__

Want to find Crash Course elsewhere on the internet?
Instagram - https://www.instagram.com/thecrashcourse/
Facebook - http://www.facebook.com/YouTubeCrashCourse
Bluesky - https://bsky.app/profile/thecrashcourse.bsky.social

CC Kids: http://www.youtube.com/crashcoursekids",2025-11-20T17:00:45Z,"vlogbrothers,Crash Course,crashcourse,education,complexly,crash course,john green,hank green,crash course latin american literature,study,review,crash course new,crash course literature,curly velasquez,latin america,hispanic heritage month,mirabal sisters,julia alvarez,in the time of butterflies,rafael trujillo,novelas del dictator,dictator novels",27,en,en-US,https://i.ytimg.com/vi/Nh4I1hMvubU/default.jpg,https://i.ytimg.com/vi/Nh4I1hMvubU/hqdefault.jpg,732,public,21074,1411,30,UCX6b17PVsYBQ0ip5gyeme-Q,CrashCourse,"At Crash Course, we believe that high-quality educational videos should be available to everyone for free! Subscribe for weekly videos from our current courses! The Crash Course team has produced more than 50 courses on a wide variety of subjects, ranging from the humanities to sciences and so much more! We also recently teamed up with Arizona State University to bring you more courses on the Study Hall channel.
",US,https://yt3.ggpht.com/E454zI2spNFZsN_wgJPTHjMsqs1fFqb_qp4PYanWuyaXQJp98wKEV1kIQYlR57epaweO5P8v=s88-c-k-c0x00ffffff-no-rj,16800000,1662
UFJQV5Jb0pY,The History of AI Explained: Crash Course Futures of AI #1,"In 1965, Moore’s Law predicted how computers would become smaller, faster, and more powerful than ever before. But here in 2025, we’re on the brink of an even bigger revolution. In this episode, we explore where AI's been, what it can do, and where it might be going. AI benchmarks and scaling laws help us understand what AI is, and could be, capable of. 

Introduction 00:00
How did AI get here? 2:21
How do we measure AI progress? 7:47
How can we predict the future of AI? 9:10
Conclusion 11:29

About This Series:
AI is changing FAST so rather than doing a full Crash Course series of 12+ episodes, we’ve prepared a mini-series of just the basics. Crash Course will never tell you what to think and we’re not the type of organization that responds to breaking news in real time. Instead, we’re here to offer a zoomed-out foundation upon which to base your own opinions as you continue to learn from other outlets about the world that’s changing around us.

Crash Course: Futures of AI will cover:
-What even is AI? What’s the history of this thing and how quickly has it evolved to what exists today?
-How could AI transform society? Will AI cause the next Industrial Revolution, and what might that mean for workers and the environment?
-How powerful could AI become? How do we measure the progression of AI? What are the consequences we’re already seeing, and what might be the future consequences of unchecked AI development?
-How might powerful AI cause harm? We’ll touch on copyright infringement, misinformation, surveillance, authoritarianism, and (unfortunately,) more. 
-How could AI be governed? What are the potential approaches for controlling AI both nationally and internationally?

P.S. Wondering if we used AI to create this series? Nope! Every Complexly video is lovingly, painstakingly human-made.

Sources: https://docs.google.com/document/d/16br0e73KFVD5qu-VEBV40yQTpBiX0l65EgWQ6Q7Fz-k/edit?usp=sharing


***
Support us for $5/month on Patreon to keep Crash Course free for everyone forever! https://www.patreon.com/crashcourse
Or support us directly: https://complexly.com/support
Join our Crash Course email list to get the latest news and highlights: https://mailchi.mp/crashcourse/email
Get our special Crash Course Educators newsletter: http://eepurl.com/iBgMhY

Thanks to the following patrons for their generous monthly contributions that help keep Crash Course free for everyone forever:
DexcilaDou, Martin G. Diller, Johnathan Williams, Allison Wood, EllenBryn, Katrix , Jason Terpstra, Evan Nelson, Jennifer Wiggins-Lyndall, Dalton Williams, SpaceRangerWes, Chelsea S, Thomas Sully, Matthew Fredericksen, AThirstyPhilosopher ., Michael Maher, Mitch Gresko, Gina Mancuso, Roger Harms, Shruti S, Quinn Harden, Brandon Thomas, Emily Beazley, Rie Ohta, oranjeez, UwU, Elizabeth LaBelle, Leah H., David Fanska, Andrew Woods, Katie Hoban, Kevin Knupp, Barbara Pettersen, Ken Davidian, Stephen Akuffo, Toni Miles, Steve Segreto, Kyle & Katherine Callahan, Laurel Stevens, Tanner Hedrick, Kristina D Knight, Samantha, Krystle Young, Perry Joyce, Scott Harrison, Alan Bridgeman, Breanna Bosso, Matt Curls, Liz Wdow, Jennifer Killen, Duncan W Moore IV, Sarah & Nathan Catchings, Bernardo Garza, team dorsey, Trevin Beattie, Pietro Gagliardi, John Lee, Eric Koslow, Indija-ka Siriwardena, Jason Rostoker, Siobhán, Ken Penttinen, Nathan Taylor, Barrett, Les Aker, ClareG, Rizwan Kassim, Constance Urist, Alex Hackman, Triad Terrace, Katie Dean, Jason Buster, Emily T, Stephen McCandless, Thomas, Joseph Ruf, Wai Jack Sin, Ian Dundore, Erminio Di Lodovico, Evol Hong, Tandy Ratliff, Caleb Weeks, Luke Sluder
__

Want to find Crash Course elsewhere on the internet?
Instagram - https://www.instagram.com/thecrashcourse/
Facebook - http://www.facebook.com/YouTubeCrashCourse
Bluesky - https://bsky.app/profile/thecrashcourse.bsky.social

CC Kids: http://www.youtube.com/crashcoursekids",2025-11-19T17:01:01Z,"vlogbrothers,Crash Course,crashcourse,education,complexly,artificial intelligence,AI,machine learning,deep learning,large language models,artificial general intelligence,generative AI,neural network,Kousha Navidar,Complexly,The History of AI Explained: Crash Course Futures of AI #1,consequences of Ai,Ai explained,artificial intelligence explained,what is ai",27,en,en-US,https://i.ytimg.com/vi/UFJQV5Jb0pY/default.jpg,https://i.ytimg.com/vi/UFJQV5Jb0pY/hqdefault.jpg,769,public,26227,1487,100,UCX6b17PVsYBQ0ip5gyeme-Q,CrashCourse,"At Crash Course, we believe that high-quality educational videos should be available to everyone for free! Subscribe for weekly videos from our current courses! The Crash Course team has produced more than 50 courses on a wide variety of subjects, ranging from the humanities to sciences and so much more! We also recently teamed up with Arizona State University to bring you more courses on the Study Hall channel.
",US,https://yt3.ggpht.com/E454zI2spNFZsN_wgJPTHjMsqs1fFqb_qp4PYanWuyaXQJp98wKEV1kIQYlR57epaweO5P8v=s88-c-k-c0x00ffffff-no-rj,16800000,1662
0Y3ekwHfq5g,Crash Course Preview: What Are the Possible Futures of AI?,"Welcome to Crash Course: Futures of AI! Our host Kousha Navidar is here to guide you through the ins and outs of our potential AI futures. 

AI is changing FAST so rather than doing a full Crash Course series of 12+ episodes, we’ve prepared a mini-series of just the basics. Crash Course will never tell you what to think and we’re not the type of organization that responds to breaking news in real time. Instead, we’re here to offer a zoomed-out foundation upon which to base your own opinions as you continue to learn from other outlets about the world that’s changing around us.

Crash Course: Futures of AI will cover:
-What even is AI? What’s the history of this thing and how quickly has it evolved to what exists today?
-How could AI transform society? Will AI cause the next Industrial Revolution, and what might that mean for workers and the environment?
-How powerful could AI become? How do we measure the progression of AI? What are the consequences we’re already seeing, and what might be the future consequences of unchecked AI development?
-How might powerful AI cause harm? We’ll touch on copyright infringement, misinformation, surveillance, authoritarianism, and (unfortunately,) more. 
-How could AI be governed? What are the potential approaches for controlling AI both nationally and internationally?

P.S. Wondering if we used AI to create this series? Nope! Every Complexly video is lovingly, painstakingly human-made.

Sources: https://docs.google.com/document/d/16br0e73KFVD5qu-VEBV40yQTpBiX0l65EgWQ6Q7Fz-k/edit?usp=sharing

***
Support us for $5/month on Patreon to keep Crash Course free for everyone forever! https://www.patreon.com/crashcourse
Or support us directly: https://complexly.com/support
Join our Crash Course email list to get the latest news and highlights: https://mailchi.mp/crashcourse/email
Get our special Crash Course Educators newsletter: http://eepurl.com/iBgMhY

Thanks to the following patrons for their generous monthly contributions that help keep Crash Course free for everyone forever:
oranjeez, Jason Terpstra, Chelsea S, Alan Bridgeman, Roger Harms, DexcilaDou, Krystle Young, Allison Wood, Stephen Akuffo, Katrix , Gina Mancuso, Shruti S, Martin G. Diller, Matthew Fredericksen, Brandon Thomas, Breanna Bosso, Ken Davidian, UwU, Jennifer Wiggins-Lyndall, Samantha, David Fanska, Kristina D Knight, Andrew Woods, Elizabeth LaBelle, SpaceRangerWes, Matt Curls, Quinn Harden, EllenBryn, Johnathan Williams, Leah H., Laurel Stevens, Steve Segreto, Michael Maher, Liz Wdow, Toni Miles, Perry Joyce, Evan Nelson, Katie Hoban, Mitch Gresko, Kevin Knupp, Kyle & Katherine Callahan, Tanner Hedrick, Emily Beazley, Jack Hart, Rie Ohta, Dalton Williams, Scott Harrison, Barbara Pettersen, AThirstyPhilosopher ., Thomas Sully, Bernardo Garza, Jason Rostoker, Rizwan Kassim, Indija-ka Siriwardena, Emily T, Ian Dundore, Joseph Ruf, Alex Hackman, Thomas, Constance Urist, team dorsey, Stephen McCandless, Triad Terrace, Erminio Di Lodovico, Evol Hong, Luke Sluder, Eric Koslow, Katie Dean, Tandy Ratliff, Jennifer Killen, Jason Buster, Trevin Beattie, Wai Jack Sin, Caleb Weeks, Nathan Taylor, Siobhán, Les Aker, Barrett Nuzum, John Lee, Ken Penttinen, Sarah & Nathan Catchings, Pietro Gagliardi, ClareG, Duncan W Moore IV
__

Want to find Crash Course elsewhere on the internet?
Instagram - https://www.instagram.com/thecrashcourse/
Facebook - http://www.facebook.com/YouTubeCrashCourse
Bluesky - https://bsky.app/profile/thecrashcourse.bsky.social

CC Kids: http://www.youtube.com/crashcoursekids",2025-11-18T17:00:01Z,"vlogbrothers,Crash Course,crashcourse,education,complexly,artificial intelligence,AI,machine learning,deep learning,large language models,artificial general intelligence,generative AI,neural network,Kousha Navidar,Complexly",27,en,en-US,https://i.ytimg.com/vi/0Y3ekwHfq5g/default.jpg,https://i.ytimg.com/vi/0Y3ekwHfq5g/hqdefault.jpg,161,public,16157,860,88,UCX6b17PVsYBQ0ip5gyeme-Q,CrashCourse,"At Crash Course, we believe that high-quality educational videos should be available to everyone for free! Subscribe for weekly videos from our current courses! The Crash Course team has produced more than 50 courses on a wide variety of subjects, ranging from the humanities to sciences and so much more! We also recently teamed up with Arizona State University to bring you more courses on the Study Hall channel.
",US,https://yt3.ggpht.com/E454zI2spNFZsN_wgJPTHjMsqs1fFqb_qp4PYanWuyaXQJp98wKEV1kIQYlR57epaweO5P8v=s88-c-k-c0x00ffffff-no-rj,16800000,1662
7IaHRXC_U_U,Crash Course Writing Workshop,"Editorial Director Meghan Modafferi and Script Editor Annie Fillenwarth take you behind the scenes into the life cycle of a Crash Course script as it develops from a seed of an idea into a heavily-researched, edited, fact-checked, and fun-ified piece of writing. Learn how to make nonfiction writing engaging, clear, and story-oriented, and avoid common pitfalls along the way.

Learn more about the Learn-a-thon at http://complexlylearnathon.com",2025-11-17T19:45:06Z,,24,en,en-US,https://i.ytimg.com/vi/7IaHRXC_U_U/default.jpg,https://i.ytimg.com/vi/7IaHRXC_U_U/hqdefault.jpg,3836,public,14973,609,9,UCX6b17PVsYBQ0ip5gyeme-Q,CrashCourse,"At Crash Course, we believe that high-quality educational videos should be available to everyone for free! Subscribe for weekly videos from our current courses! The Crash Course team has produced more than 50 courses on a wide variety of subjects, ranging from the humanities to sciences and so much more! We also recently teamed up with Arizona State University to bring you more courses on the Study Hall channel.
",US,https://yt3.ggpht.com/E454zI2spNFZsN_wgJPTHjMsqs1fFqb_qp4PYanWuyaXQJp98wKEV1kIQYlR57epaweO5P8v=s88-c-k-c0x00ffffff-no-rj,16800000,1662
