id,title,description,publishedAt,tags,categoryId,defaultLanguage,defaultAudioLanguage,thumbnail_default,thumbnail_high,duration,viewCount,likeCount,commentCount,privacyStatus,channel_id,channel_title,channel_description,channel_country,channel_thumbnail,channel_subscriberCount,channel_videoCount
1WeyqcSW4pc,This Car will hand you your Seatbelt,"The Bentley Continental GT Hybrid might cost more than a house. But it also might be peak luxury car.

Shot on iPhone 16 Pro Max
Rode Wireless Micro: https://geni.us/FBnQh",2025-02-11T17:54:50Z,,2,en,en,https://i.ytimg.com/vi/1WeyqcSW4pc/default.jpg,https://i.ytimg.com/vi/1WeyqcSW4pc/hqdefault.jpg,PT51S,87291,3552,66,public,UC2J-0g_nxlwcD9JBK1eTleQ,Auto Focus,Car videos from MKBHD!,,https://yt3.ggpht.com/hUes3DegxJOavHd_NNUcI4-1jAGDlqPjPqxJzfr27t5SZ3KnLtgbVF0VfK2FtVlldTtI-YEIWA=s88-c-k-c0x00ffffff-no-rj,1180000,117
-eDR2D9jY5E,The Most Underrated Hybrid Sports Car,"McLarens ""cheapest"" supercar is also the most complete product they've ever produced. The latest Artura Hybrid Spider is EXCELLENT.

Shot on iPhone 16 Pro Max
Rode Wireless Micro: https://geni.us/FBnQh",2025-01-24T15:00:19Z,,2,en,en,https://i.ytimg.com/vi/-eDR2D9jY5E/default.jpg,https://i.ytimg.com/vi/-eDR2D9jY5E/hqdefault.jpg,PT21M43S,148008,6289,361,public,UC2J-0g_nxlwcD9JBK1eTleQ,Auto Focus,Car videos from MKBHD!,,https://yt3.ggpht.com/hUes3DegxJOavHd_NNUcI4-1jAGDlqPjPqxJzfr27t5SZ3KnLtgbVF0VfK2FtVlldTtI-YEIWA=s88-c-k-c0x00ffffff-no-rj,1180000,117
APqWBtdPCJQ,Can New EV Companies Succeed?,"Ranking electric cars you can't currently buy (and may never be able to).

Shot on iPhone 16 Pro Max
Rode Wireless Micro: https://geni.us/FBnQh",2025-01-15T14:00:10Z,,2,en,en,https://i.ytimg.com/vi/APqWBtdPCJQ/default.jpg,https://i.ytimg.com/vi/APqWBtdPCJQ/hqdefault.jpg,PT17M17S,328804,10979,1995,public,UC2J-0g_nxlwcD9JBK1eTleQ,Auto Focus,Car videos from MKBHD!,,https://yt3.ggpht.com/hUes3DegxJOavHd_NNUcI4-1jAGDlqPjPqxJzfr27t5SZ3KnLtgbVF0VfK2FtVlldTtI-YEIWA=s88-c-k-c0x00ffffff-no-rj,1180000,117
lAhndiYV8vQ,The Assisted-Driving Tier List!,"We test the Assisted-Driving modes from Tesla, Ford, GM, Mercedes and BMW to see where they stack up.

Shot on iPhone 15 & 16 Pro
Hollyland Lark M2 Wireless Microphone: https://geni.us/jfBMTG",2025-01-07T14:00:51Z,,2,en,en,https://i.ytimg.com/vi/lAhndiYV8vQ/default.jpg,https://i.ytimg.com/vi/lAhndiYV8vQ/hqdefault.jpg,PT16M9S,586509,17933,2368,public,UC2J-0g_nxlwcD9JBK1eTleQ,Auto Focus,Car videos from MKBHD!,,https://yt3.ggpht.com/hUes3DegxJOavHd_NNUcI4-1jAGDlqPjPqxJzfr27t5SZ3KnLtgbVF0VfK2FtVlldTtI-YEIWA=s88-c-k-c0x00ffffff-no-rj,1180000,117
tbcAOqpE3g8,A Hot Take on Jaguar's Rebrand,"Shot on iPhone 16 Pro Max
Rode Wireless Micro: https://geni.us/FBnQh",2025-01-02T20:51:25Z,,2,en,en,https://i.ytimg.com/vi/tbcAOqpE3g8/default.jpg,https://i.ytimg.com/vi/tbcAOqpE3g8/hqdefault.jpg,PT8M5S,542720,20262,1919,public,UC2J-0g_nxlwcD9JBK1eTleQ,Auto Focus,Car videos from MKBHD!,,https://yt3.ggpht.com/hUes3DegxJOavHd_NNUcI4-1jAGDlqPjPqxJzfr27t5SZ3KnLtgbVF0VfK2FtVlldTtI-YEIWA=s88-c-k-c0x00ffffff-no-rj,1180000,117
BUcN2w-cBr4,Our Favorite Cars of 2024! | Auto Focus Awards,"Our favorite (and least favorite) cars we've reviewed on Auto Focus this year!

Chapters:
Intro: 0:00
ICE Car of the Year: 00:31
EV of the Year: 3:19
Hybrid of the Year: 6:13
Most Efficient Car: 8:17
Performance Car of the Year: 10:19
Luxury Car of the Year: 13:27
Bust of the Year: 16:59
Most Improved Car Award: 19:08
The MVP: 22:08

Shot on iPhone 16 Pro Max
Rode Wireless Micro: https://geni.us/FBnQh
Moment 1.55x Anamorphic Lens: https://geni.us/rcL4BAe",2024-12-20T00:34:51Z,,2,en,en,https://i.ytimg.com/vi/BUcN2w-cBr4/default.jpg,https://i.ytimg.com/vi/BUcN2w-cBr4/hqdefault.jpg,PT24M34S,343089,14221,1449,public,UC2J-0g_nxlwcD9JBK1eTleQ,Auto Focus,Car videos from MKBHD!,,https://yt3.ggpht.com/hUes3DegxJOavHd_NNUcI4-1jAGDlqPjPqxJzfr27t5SZ3KnLtgbVF0VfK2FtVlldTtI-YEIWA=s88-c-k-c0x00ffffff-no-rj,1180000,117
GzS-xgs5y64,GMC Sierra EV vs Silverado EV - A Justifiable Premium?,"Shot on iPhone 16 Pro Max
Rode Wireless Micro: https://geni.us/FBnQh",2024-11-29T15:30:06Z,,2,en,en,https://i.ytimg.com/vi/GzS-xgs5y64/default.jpg,https://i.ytimg.com/vi/GzS-xgs5y64/hqdefault.jpg,PT1M29S,167955,6246,196,public,UC2J-0g_nxlwcD9JBK1eTleQ,Auto Focus,Car videos from MKBHD!,,https://yt3.ggpht.com/hUes3DegxJOavHd_NNUcI4-1jAGDlqPjPqxJzfr27t5SZ3KnLtgbVF0VfK2FtVlldTtI-YEIWA=s88-c-k-c0x00ffffff-no-rj,1180000,117
E0EY4dxMAxA,The Polestar 3 is Amazing,"The Polestar 3 is shockingly good in areas you wouldn't expect it to be.

Shot on iPhone 16 Pro Max
Rode Wireless Micro: https://geni.us/FBnQh",2024-11-25T15:00:13Z,,2,en,en,https://i.ytimg.com/vi/E0EY4dxMAxA/default.jpg,https://i.ytimg.com/vi/E0EY4dxMAxA/hqdefault.jpg,PT15M50S,1154464,29309,2872,public,UC2J-0g_nxlwcD9JBK1eTleQ,Auto Focus,Car videos from MKBHD!,,https://yt3.ggpht.com/hUes3DegxJOavHd_NNUcI4-1jAGDlqPjPqxJzfr27t5SZ3KnLtgbVF0VfK2FtVlldTtI-YEIWA=s88-c-k-c0x00ffffff-no-rj,1180000,117
luAJ_Rzg-do,Acura ZDX Type-S - It's about the little things,"The Acura ZDX Type-S enters the most competitive vehicle category...

Shot on iPhone 16 Pro Max
Rode Wireless Micro: https://geni.us/FBnQh",2024-11-20T20:47:49Z,,2,en,en,https://i.ytimg.com/vi/luAJ_Rzg-do/default.jpg,https://i.ytimg.com/vi/luAJ_Rzg-do/hqdefault.jpg,PT10M22S,362168,12110,1415,public,UC2J-0g_nxlwcD9JBK1eTleQ,Auto Focus,Car videos from MKBHD!,,https://yt3.ggpht.com/hUes3DegxJOavHd_NNUcI4-1jAGDlqPjPqxJzfr27t5SZ3KnLtgbVF0VfK2FtVlldTtI-YEIWA=s88-c-k-c0x00ffffff-no-rj,1180000,117
vMowPNqMPac,The Best EV You Can't Buy,"The Li Auto MEGA has 500kW Charging, 500 Horsepower, and 500 Luxury-level qualities.

Shot on iPhone 16 Pro Max
Rode Wireless Micro: https://geni.us/FBnQh",2024-11-18T22:03:38Z,,2,en,en,https://i.ytimg.com/vi/vMowPNqMPac/default.jpg,https://i.ytimg.com/vi/vMowPNqMPac/hqdefault.jpg,PT16M3S,1613804,45319,6335,public,UC2J-0g_nxlwcD9JBK1eTleQ,Auto Focus,Car videos from MKBHD!,,https://yt3.ggpht.com/hUes3DegxJOavHd_NNUcI4-1jAGDlqPjPqxJzfr27t5SZ3KnLtgbVF0VfK2FtVlldTtI-YEIWA=s88-c-k-c0x00ffffff-no-rj,1180000,117
5p-OpWAeXes,Have They Actually Ruined the New BMW M5?,"The new BMW M5 brings hybrid tech and 1000 extra pounds into the mix.

Shot on iPhone 16 Pro Max
Rode Wireless Micro: https://geni.us/FBnQh",2024-11-15T12:30:04Z,,2,en,en,https://i.ytimg.com/vi/5p-OpWAeXes/default.jpg,https://i.ytimg.com/vi/5p-OpWAeXes/hqdefault.jpg,PT15M48S,188129,6835,717,public,UC2J-0g_nxlwcD9JBK1eTleQ,Auto Focus,Car videos from MKBHD!,,https://yt3.ggpht.com/hUes3DegxJOavHd_NNUcI4-1jAGDlqPjPqxJzfr27t5SZ3KnLtgbVF0VfK2FtVlldTtI-YEIWA=s88-c-k-c0x00ffffff-no-rj,1180000,117
JdsrQJCZM6k,This EV is Sacrilegious..,"The Best Electric Car Porsche's Never Made
https://sacrilegemotors.com/

Shot on iPhone 16 Pro Max
Rode Wireless Micro: https://geni.us/FBnQh",2024-11-11T22:26:38Z,,2,en,en,https://i.ytimg.com/vi/JdsrQJCZM6k/default.jpg,https://i.ytimg.com/vi/JdsrQJCZM6k/hqdefault.jpg,PT18M16S,898603,29522,1695,public,UC2J-0g_nxlwcD9JBK1eTleQ,Auto Focus,Car videos from MKBHD!,,https://yt3.ggpht.com/hUes3DegxJOavHd_NNUcI4-1jAGDlqPjPqxJzfr27t5SZ3KnLtgbVF0VfK2FtVlldTtI-YEIWA=s88-c-k-c0x00ffffff-no-rj,1180000,117
XrTlhSedoNw,Lucid Air Pure: The Real Tesla Fighter!,"The Cheapest Lucid Air might make you reconsider a Model S..

Shot on iPhone 16 Pro Max
Hollyland Lark M2 Wireless Microphone: https://geni.us/jfBMTG",2024-10-21T19:33:46Z,,2,en,en,https://i.ytimg.com/vi/XrTlhSedoNw/default.jpg,https://i.ytimg.com/vi/XrTlhSedoNw/hqdefault.jpg,PT13M50S,1019853,29277,2609,public,UC2J-0g_nxlwcD9JBK1eTleQ,Auto Focus,Car videos from MKBHD!,,https://yt3.ggpht.com/hUes3DegxJOavHd_NNUcI4-1jAGDlqPjPqxJzfr27t5SZ3KnLtgbVF0VfK2FtVlldTtI-YEIWA=s88-c-k-c0x00ffffff-no-rj,1180000,117
qaTuYmX2tGU,The Hybrid Lexus: Please Try Again.,"The Lexus LC500h could be for no one and everyone at the same time.

Shot on iPhone 16 Pro Max
Hollyland Lark M2 Wireless Microphone: https://geni.us/jfBMTG",2024-10-18T20:49:13Z,,2,en,en,https://i.ytimg.com/vi/qaTuYmX2tGU/default.jpg,https://i.ytimg.com/vi/qaTuYmX2tGU/hqdefault.jpg,PT20M7S,219626,7486,651,public,UC2J-0g_nxlwcD9JBK1eTleQ,Auto Focus,Car videos from MKBHD!,,https://yt3.ggpht.com/hUes3DegxJOavHd_NNUcI4-1jAGDlqPjPqxJzfr27t5SZ3KnLtgbVF0VfK2FtVlldTtI-YEIWA=s88-c-k-c0x00ffffff-no-rj,1180000,117
ypLwacbff3s,Tesla Robotaxi Ride-Along (Unedited),"Riding along in the Tesla Robotaxi at the unveiling event. Shot on Phone 16 Pro

Full video coming soon",2024-10-11T06:31:20Z,,2,en,en,https://i.ytimg.com/vi/ypLwacbff3s/default.jpg,https://i.ytimg.com/vi/ypLwacbff3s/hqdefault.jpg,PT3M33S,977934,17422,2417,public,UC2J-0g_nxlwcD9JBK1eTleQ,Auto Focus,Car videos from MKBHD!,,https://yt3.ggpht.com/hUes3DegxJOavHd_NNUcI4-1jAGDlqPjPqxJzfr27t5SZ3KnLtgbVF0VfK2FtVlldTtI-YEIWA=s88-c-k-c0x00ffffff-no-rj,1180000,117
kE_oiVagY6s,Mercedes AMG GT63s E-Performance - Hybrid Panamera Killer?,"The new GT63 brings Crazy Hybrid Power to forefront!

Shot on iPhone 16 Pro
Hollyland Lark M2 Wireless Microphone: https://geni.us/jfBMTG",2024-10-10T21:25:25Z,,2,en,en,https://i.ytimg.com/vi/kE_oiVagY6s/default.jpg,https://i.ytimg.com/vi/kE_oiVagY6s/hqdefault.jpg,PT20M32S,355293,11625,642,public,UC2J-0g_nxlwcD9JBK1eTleQ,Auto Focus,Car videos from MKBHD!,,https://yt3.ggpht.com/hUes3DegxJOavHd_NNUcI4-1jAGDlqPjPqxJzfr27t5SZ3KnLtgbVF0VfK2FtVlldTtI-YEIWA=s88-c-k-c0x00ffffff-no-rj,1180000,117
9cE2yRbd2oA,The Silverado EV Has The Longest Range I've Ever Seen,"The Chevy Silverado EV has 450+ Miles of Range and ALL the Truck Features.

Shot on iPhone 16 Pro Max
Hollyland Lark M2 Wireless Microphone: https://geni.us/jfBMTG",2024-09-23T23:03:47Z,,2,en,en,https://i.ytimg.com/vi/9cE2yRbd2oA/default.jpg,https://i.ytimg.com/vi/9cE2yRbd2oA/hqdefault.jpg,PT12M50S,1000339,33713,2917,public,UC2J-0g_nxlwcD9JBK1eTleQ,Auto Focus,Car videos from MKBHD!,,https://yt3.ggpht.com/hUes3DegxJOavHd_NNUcI4-1jAGDlqPjPqxJzfr27t5SZ3KnLtgbVF0VfK2FtVlldTtI-YEIWA=s88-c-k-c0x00ffffff-no-rj,1180000,117
q6BNg_kZ6Jc,The Most In Disguise EV...,"Shot on Pixel 9 Pro
Hollyland Lark M2 Wireless Microphone: https://geni.us/jfBMTG",2024-08-29T14:04:03Z,,2,en,en,https://i.ytimg.com/vi/q6BNg_kZ6Jc/default.jpg,https://i.ytimg.com/vi/q6BNg_kZ6Jc/hqdefault.jpg,PT11M14S,577306,19817,1063,public,UC2J-0g_nxlwcD9JBK1eTleQ,Auto Focus,Car videos from MKBHD!,,https://yt3.ggpht.com/hUes3DegxJOavHd_NNUcI4-1jAGDlqPjPqxJzfr27t5SZ3KnLtgbVF0VfK2FtVlldTtI-YEIWA=s88-c-k-c0x00ffffff-no-rj,1180000,117
